goos: linux
goarch: amd64
pkg: github.com/0xsimulacra/int256
cpu: Intel(R) Core(TM) i9-9980HK CPU @ 2.40GHz (OC ~ 3.7-4.4GHz)
BenchmarkMulDivOverflow/negative_positive/int256-16         	10470266	       109.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_positive/int256-16         	11083335	       108.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_positive/int256-16         	11034218	       108.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_positive/int256-16         	11050666	       108.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_positive/big-16            	 4423806	       274.2 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_positive/big-16            	 4428171	       270.3 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_positive/big-16            	 4426167	       269.9 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_positive/big-16            	 4379103	       270.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_positive/big-16            	 4383565	       274.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_negative/int256-16         	10701050	       108.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_negative/int256-16         	10992302	       108.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_negative/int256-16         	10864466	       110.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_negative/int256-16         	10905253	       108.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_negative/int256-16         	11045695	       108.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMulDivOverflow/negative_negative/big-16            	 4409102	       270.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_negative/big-16            	 4392730	       272.9 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_negative/big-16            	 4402322	       273.2 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_negative/big-16            	 4388244	       277.9 ns/op	     112 B/op	       1 allocs/op
BenchmarkMulDivOverflow/negative_negative/big-16            	 4362268	       274.1 ns/op	     112 B/op	       1 allocs/op
BenchmarkSqrt/positive/int256-16                            	 3201226	       375.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkSqrt/positive/int256-16                            	 3242062	       390.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkSqrt/positive/int256-16                            	 3242871	       375.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkSqrt/positive/int256-16                            	 2885056	       374.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkSqrt/positive/int256-16                            	 3221442	       370.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkSqrt/positive/big-16                               	  909208	      1252 ns/op	     581 B/op	       7 allocs/op
BenchmarkSqrt/positive/big-16                               	  912922	      1262 ns/op	     581 B/op	       7 allocs/op
BenchmarkSqrt/positive/big-16                               	  931766	      1257 ns/op	     581 B/op	       7 allocs/op
BenchmarkSqrt/positive/big-16                               	  937506	      1258 ns/op	     581 B/op	       7 allocs/op
BenchmarkSqrt/positive/big-16                               	  915028	      1256 ns/op	     581 B/op	       7 allocs/op
BenchmarkAnd/positive_positive/int256-16                    	375298903	         3.138 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/int256-16                    	377422156	         3.175 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/int256-16                    	372775520	         3.137 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/int256-16                    	382193580	         3.138 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/int256-16                    	382373049	         3.177 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/big-16                       	184224877	         6.530 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/big-16                       	181829697	         6.880 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/big-16                       	181698386	         6.817 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/big-16                       	179899323	         6.786 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_positive/big-16                       	182215014	         6.517 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_negative/int256-16                    	245688572	         4.862 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_negative/int256-16                    	242954815	         5.001 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_negative/int256-16                    	241168598	         4.945 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_negative/int256-16                    	245002652	         4.883 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_negative/int256-16                    	242517963	         4.917 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/positive_negative/big-16                       	25107934	        44.14 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/positive_negative/big-16                       	26809149	        44.13 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/positive_negative/big-16                       	26831312	        43.89 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/positive_negative/big-16                       	27480926	        43.65 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/positive_negative/big-16                       	27357135	        43.50 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/negative_positive/int256-16                    	245774005	         4.814 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_positive/int256-16                    	240765910	         4.880 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_positive/int256-16                    	248748798	         4.855 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_positive/int256-16                    	247827894	         4.813 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_positive/int256-16                    	246737733	         4.844 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_positive/big-16                       	26554240	        43.91 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/negative_positive/big-16                       	26917063	        43.77 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/negative_positive/big-16                       	26929107	        43.60 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/negative_positive/big-16                       	26011202	        43.76 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/negative_positive/big-16                       	26953195	        44.16 ns/op	      64 B/op	       1 allocs/op
BenchmarkAnd/negative_negative/int256-16                    	225790308	         5.309 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_negative/int256-16                    	227710927	         5.278 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_negative/int256-16                    	226562439	         5.253 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_negative/int256-16                    	228623286	         5.248 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_negative/int256-16                    	229326804	         5.270 ns/op	       0 B/op	       0 allocs/op
BenchmarkAnd/negative_negative/big-16                       	13428292	        87.04 ns/op	     128 B/op	       2 allocs/op
BenchmarkAnd/negative_negative/big-16                       	13926622	        87.16 ns/op	     128 B/op	       2 allocs/op
BenchmarkAnd/negative_negative/big-16                       	13856206	        85.77 ns/op	     128 B/op	       2 allocs/op
BenchmarkAnd/negative_negative/big-16                       	13950711	        85.84 ns/op	     128 B/op	       2 allocs/op
BenchmarkAnd/negative_negative/big-16                       	13916876	        86.08 ns/op	     128 B/op	       2 allocs/op
BenchmarkOr/positive_positive/int256-16                     	373590483	         3.176 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/int256-16                     	382489792	         3.356 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/int256-16                     	378134703	         3.174 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/int256-16                     	364685486	         3.183 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/int256-16                     	374944696	         3.195 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/big-16                        	127325294	         9.753 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/big-16                        	122891830	         9.458 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/big-16                        	127799640	         9.168 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/big-16                        	129941730	         9.278 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_positive/big-16                        	130095604	         9.624 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_negative/int256-16                     	198810741	         5.913 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_negative/int256-16                     	210332509	         5.686 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_negative/int256-16                     	215593044	         5.513 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_negative/int256-16                     	218500318	         5.465 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_negative/int256-16                     	217711760	         5.514 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/positive_negative/big-16                        	21340332	        52.59 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/positive_negative/big-16                        	22864490	        52.37 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/positive_negative/big-16                        	22249030	        52.98 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/positive_negative/big-16                        	22413454	        52.97 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/positive_negative/big-16                        	21972669	        53.41 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/negative_positive/int256-16                     	218803340	         5.416 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_positive/int256-16                     	220063628	         5.441 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_positive/int256-16                     	217440806	         5.413 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_positive/int256-16                     	221081040	         5.444 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_positive/int256-16                     	220988218	         5.554 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_positive/big-16                        	21901190	        53.27 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/negative_positive/big-16                        	22429050	        52.70 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/negative_positive/big-16                        	22557435	        52.80 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/negative_positive/big-16                        	20725665	        52.53 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/negative_positive/big-16                        	22862487	        52.22 ns/op	      64 B/op	       1 allocs/op
BenchmarkOr/negative_negative/int256-16                     	219321177	         5.345 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_negative/int256-16                     	225676448	         5.329 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_negative/int256-16                     	228107763	         5.245 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_negative/int256-16                     	228214980	         5.229 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_negative/int256-16                     	227344966	         5.236 ns/op	       0 B/op	       0 allocs/op
BenchmarkOr/negative_negative/big-16                        	13501690	        85.63 ns/op	     128 B/op	       2 allocs/op
BenchmarkOr/negative_negative/big-16                        	13828099	        85.23 ns/op	     128 B/op	       2 allocs/op
BenchmarkOr/negative_negative/big-16                        	13915515	        85.42 ns/op	     128 B/op	       2 allocs/op
BenchmarkOr/negative_negative/big-16                        	13870782	        85.55 ns/op	     128 B/op	       2 allocs/op
BenchmarkOr/negative_negative/big-16                        	13630382	        86.36 ns/op	     128 B/op	       2 allocs/op
BenchmarkCmp/positive_positive/int256-16                    	310313126	         4.029 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/int256-16                    	310460712	         3.838 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/int256-16                    	311277408	         3.816 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/int256-16                    	310109898	         3.836 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/int256-16                    	311840883	         3.814 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/big-16                       	265957888	         4.462 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/big-16                       	266583828	         4.425 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/big-16                       	267561795	         4.456 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/big-16                       	268418103	         4.444 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_positive/big-16                       	268257823	         4.573 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/int256-16                    	470295826	         2.622 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/int256-16                    	467207162	         2.529 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/int256-16                    	470312690	         2.525 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/int256-16                    	465774582	         2.526 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/int256-16                    	466317526	         2.654 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/big-16                       	440154004	         2.714 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/big-16                       	439274635	         2.720 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/big-16                       	430798299	         2.740 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/big-16                       	438046287	         2.796 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/positive_negative/big-16                       	411276962	         2.718 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/int256-16                    	466731361	         2.583 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/int256-16                    	454783605	         2.534 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/int256-16                    	465018824	         2.571 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/int256-16                    	460438773	         2.584 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/int256-16                    	463044842	         2.528 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/big-16                       	558484880	         2.142 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/big-16                       	558409388	         2.143 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/big-16                       	529122769	         2.089 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/big-16                       	551013133	         2.097 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_positive/big-16                       	569492296	         2.101 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/int256-16                    	282176869	         3.753 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/int256-16                    	298831184	         3.817 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/int256-16                    	320727424	         3.903 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/int256-16                    	304594676	         3.912 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/int256-16                    	310803010	         4.079 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/big-16                       	236610315	         4.652 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/big-16                       	267861061	         4.690 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/big-16                       	263995549	         4.546 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/big-16                       	263884213	         4.512 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp/negative_negative/big-16                       	265430703	         4.528 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/int256-16                                 	468794602	         2.522 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/int256-16                                 	470556918	         2.540 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/int256-16                                 	475049938	         2.533 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/int256-16                                 	448448360	         2.510 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/int256-16                                 	475332358	         2.583 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/int256-16                             	440073814	         2.639 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/int256-16                             	448782968	         2.661 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/int256-16                             	451624122	         2.702 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/int256-16                             	451544704	         2.699 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/int256-16                             	449195570	         2.692 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/big-16                                    	665946852	         1.794 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/big-16                                    	661101076	         1.768 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/big-16                                    	667457239	         1.805 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/big-16                                    	673260176	         1.767 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/equal/big-16                                    	669290504	         1.809 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/big-16                                	268016138	         4.140 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/big-16                                	279480194	         4.178 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/big-16                                	284578038	         4.148 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/big-16                                	288380906	         4.212 ns/op	       0 B/op	       0 allocs/op
BenchmarkEq/not_equal/big-16                                	289073832	         4.080 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/int256-16                      	310324762	         3.824 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/int256-16                      	313284691	         3.742 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/int256-16                      	313712157	         3.748 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/int256-16                      	319393476	         3.716 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/int256-16                      	319323778	         3.803 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/big-16                         	176364092	         6.753 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/big-16                         	173203518	         6.786 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/big-16                         	180051765	         6.668 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/big-16                         	180652652	         6.649 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/positive/big-16                         	179383945	         6.790 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/int256-16                      	315614846	         3.739 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/int256-16                      	315060805	         3.823 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/int256-16                      	316398372	         3.737 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/int256-16                      	315526102	         3.826 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/int256-16                      	308798191	         3.744 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/big-16                         	176882966	         6.622 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/big-16                         	178088224	         6.636 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/big-16                         	180653133	         6.720 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/big-16                         	179179516	         6.651 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_eq_0/negative/big-16                         	179752568	         6.715 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/int256-16                      	239507308	         5.003 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/int256-16                      	239591110	         5.027 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/int256-16                      	236879208	         5.102 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/int256-16                      	238614202	         5.048 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/int256-16                      	237033508	         5.086 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/big-16                         	139146062	         8.933 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/big-16                         	140065305	         9.082 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/big-16                         	139758266	         8.585 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/big-16                         	135915078	         8.802 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/positive/big-16                         	135153064	         8.947 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/int256-16                      	234612000	         4.994 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/int256-16                      	238404363	         5.082 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/int256-16                      	234445561	         4.998 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/int256-16                      	238766911	         5.110 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/int256-16                      	237306690	         5.117 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/big-16                         	138988557	         8.667 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/big-16                         	138772082	         8.585 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/big-16                         	139516813	         8.701 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/big-16                         	131083033	         8.744 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_0/negative/big-16                         	139569187	         8.768 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/int256-16                     	212103601	         5.602 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/int256-16                     	212918592	         5.593 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/int256-16                     	212298146	         5.643 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/int256-16                     	213190645	         5.642 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/int256-16                     	213779487	         5.588 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/big-16                        	100000000	        10.01 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/big-16                        	100000000	        10.02 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/big-16                        	121900102	        10.02 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/big-16                        	100000000	        10.52 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/positive/big-16                        	100000000	        10.11 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/int256-16                     	213425384	         5.595 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/int256-16                     	214413300	         5.588 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/int256-16                     	213229158	         5.882 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/int256-16                     	211648952	         5.616 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/int256-16                     	210123938	         5.605 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/big-16                        	100000000	        10.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/big-16                        	121342366	         9.893 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/big-16                        	121160067	         9.784 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/big-16                        	122446390	         9.719 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_64/negative/big-16                        	120167353	        10.14 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/int256-16                    	249555694	         4.777 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/int256-16                    	248717419	         4.764 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/int256-16                    	250591671	         4.869 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/int256-16                    	251649195	         4.859 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/int256-16                    	247929680	         5.002 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/big-16                       	100000000	        10.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/big-16                       	100000000	        10.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/big-16                       	100000000	        10.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/big-16                       	100000000	        10.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/positive/big-16                       	100000000	        11.08 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/int256-16                    	246415408	         4.928 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/int256-16                    	245125375	         4.871 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/int256-16                    	240477283	         4.933 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/int256-16                    	250735934	         4.844 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/int256-16                    	243867474	         4.864 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/big-16                       	100000000	        10.27 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/big-16                       	100000000	        10.54 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/big-16                       	100000000	        10.63 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/big-16                       	100000000	        10.43 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_128/negative/big-16                       	100000000	        10.47 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/int256-16                    	300523358	         4.011 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/int256-16                    	294401060	         4.158 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/int256-16                    	300703992	         4.011 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/int256-16                    	302642696	         3.946 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/int256-16                    	300937336	         3.987 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/big-16                       	100000000	        11.05 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/big-16                       	100000000	        10.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/big-16                       	100000000	        10.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkLsh/n_gt_192/positive/big-16                       	100000000	        10.59 ns/op	       0 B/op	       0 allocs/op
